file_id,implementation,initial_ip_client,initial_ip_server,initial_port_client,initial_port_server,time_first,time_last,connection_duration,version_negotiation_occurred,retry_occurred,new_connection_ids_issued_server,retired_cid_count_client,retired_cid_count_server,new_connection_ids_issued_client,migration_type,first_path_validation_response_latency,path_validation_initiated,connection_close_type,bytes_sent_client,bytes_sent_server,packets_sent_client,packets_sent_server,quic_packets_sent_client,quic_packets_sent_server,handshake_duration,time_to_migration,migration_duration,packets_before_migration,app_data_bytes_before_migration,padding_bytes_in_validation_pc,padding_bytes_in_validation_pr,mtu,total_bidi_streams_client_init,total_bidi_streams_server_init,total_udi_streams_client_init,total_udi_streams_server_init,bytes_bidi_streams_client_init_client_sent,bytes_bidi_streams_client_init_server_sent,bytes_bidi_streams_server_init_client_sent,bytes_bidi_streams_server_init_server_sent,bytes_udi_streams_client_init,bytes_udi_streams_server_init,total_client_app_bytes,total_server_app_bytes,avg_request_size,avg_response_size,ack_sent_client,ack_sent_server,crypto_sent_client,crypto_sent_server,handshake_done_client,handshake_done_server,path_challenge_sent_client,path_challenge_sent_server,path_response_sent_client,path_response_sent_server
10759,nginx,127.0.0.2,127.0.0.1,54844,4433,2025-11-30T15-27-18.909494,2025-11-30T15-27-18.917938,8.444070816040039,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.06890296936035156,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.618001937866211,4.481077194213867,0.6210803985595703,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10760,nginx,127.0.0.2,127.0.0.1,45638,4433,2025-11-30T15-27-20.752519,2025-11-30T15-27-20.760049,7.53021240234375,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.031948089599609375,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.545045852661133,4.653215408325195,0.5598068237304688,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10761,nginx,127.0.0.2,127.0.0.1,58198,4433,2025-11-30T15-27-22.782892,2025-11-30T15-27-22.789982,7.090091705322266,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030040740966796875,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.5250186920166016,5.027055740356445,0.55694580078125,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10762,nginx,127.0.0.2,127.0.0.1,54133,4433,2025-11-30T15-27-24.470623,2025-11-30T15-27-24.478855,8.231878280639648,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,4.071950912475586,5.86700439453125,0.5390644073486328,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10763,nginx,127.0.0.2,127.0.0.1,34319,4433,2025-11-30T15-27-26.162099,2025-11-30T15-27-26.169020,6.921052932739258,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.032901763916015625,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.6020278930664062,4.655122756958008,0.5390644073486328,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10764,nginx,127.0.0.2,127.0.0.1,34682,4433,2025-11-30T15-27-27.875598,2025-11-30T15-27-27.884120,8.52203369140625,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03504753112792969,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.9119720458984375,4.842996597290039,0.5500316619873047,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10765,nginx,127.0.0.2,127.0.0.1,57853,4433,2025-11-30T15-27-29.628778,2025-11-30T15-27-29.635693,6.915092468261719,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030040740966796875,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.5409927368164062,4.579067230224609,0.5710124969482422,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10766,nginx,127.0.0.2,127.0.0.1,57440,4433,2025-11-30T15-27-31.375031,2025-11-30T15-27-31.382653,7.622003555297852,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.055789947509765625,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.709077835083008,4.578113555908203,0.6039142608642578,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10767,nginx,127.0.0.2,127.0.0.1,34294,4433,2025-11-30T15-27-33.080961,2025-11-30T15-27-33.089132,8.17108154296875,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,5.030155181884766,5.877017974853516,0.5528926849365234,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10768,nginx,127.0.0.2,127.0.0.1,56947,4433,2025-11-30T15-27-34.849411,2025-11-30T15-27-34.856861,7.450103759765625,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03719329833984375,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,3.726959228515625,5.138874053955078,0.5741119384765625,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10769,nginx,127.0.0.2,127.0.0.1,49505,4433,2025-11-30T15-27-36.581810,2025-11-30T15-27-36.589395,7.585048675537109,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.031948089599609375,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,3.5490989685058594,5.258083343505859,0.5669593811035156,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10770,nginx,127.0.0.2,127.0.0.1,35930,4433,2025-11-30T15-27-38.179222,2025-11-30T15-27-38.186848,7.625818252563477,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.034809112548828125,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.475116729736328,5.331993103027344,0.6639957427978516,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10771,nginx,127.0.0.2,127.0.0.1,49253,4433,2025-11-30T15-27-39.799431,2025-11-30T15-27-39.808297,8.865833282470703,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6071,7163,12,10,19,28,3.609895706176758,4.427909851074219,1.4150142669677734,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10772,nginx,127.0.0.2,127.0.0.1,46602,4433,2025-11-30T15-27-41.518105,2025-11-30T15-27-41.525502,7.396936416625977,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03314018249511719,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.9360523223876953,4.802942276000977,0.5691051483154297,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10773,nginx,127.0.0.2,127.0.0.1,55387,4433,2025-11-30T15-27-43.213909,2025-11-30T15-27-43.221633,7.72404670715332,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.031948089599609375,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.750967025756836,5.585193634033203,0.5609989166259766,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10774,nginx,127.0.0.2,127.0.0.1,46115,4433,2025-11-30T15-27-44.902539,2025-11-30T15-27-44.910947,8.408069610595703,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.032901763916015625,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,5.227088928222656,6.119012832641602,0.6549358367919922,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10775,nginx,127.0.0.2,127.0.0.1,43070,4433,2025-11-30T15-27-46.597423,2025-11-30T15-27-46.608978,11.554956436157227,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.032901763916015625,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,6.535053253173828,8.594036102294922,0.598907470703125,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10776,nginx,127.0.0.2,127.0.0.1,46409,4433,2025-11-30T15-27-48.385155,2025-11-30T15-27-48.391429,6.273984909057617,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030040740966796875,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,3.495931625366211,4.312992095947266,0.5340576171875,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10777,nginx,127.0.0.2,127.0.0.1,53118,4433,2025-11-30T15-27-50.129891,2025-11-30T15-27-50.149172,19.28114891052246,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.06914138793945312,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,11.495828628540039,14.616012573242188,0.8251667022705078,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10778,nginx,127.0.0.2,127.0.0.1,47786,4433,2025-11-30T15-27-52.017800,2025-11-30T15-27-52.024165,6.3648223876953125,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030040740966796875,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.3648014068603516,4.230976104736328,0.5369186401367188,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10779,nginx,127.0.0.2,127.0.0.1,34672,4433,2025-11-30T15-27-53.769540,2025-11-30T15-27-53.779307,9.766817092895508,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.031232833862304688,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,6.27899169921875,7.095813751220703,0.6110668182373047,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10780,nginx,127.0.0.2,127.0.0.1,48073,4433,2025-11-30T15-27-55.676923,2025-11-30T15-27-55.684995,8.0718994140625,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6071,7163,12,10,19,28,3.381013870239258,4.272937774658203,0.8990764617919922,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10781,nginx,127.0.0.2,127.0.0.1,40983,4433,2025-11-30T15-27-57.501195,2025-11-30T15-27-57.511620,10.425090789794922,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.04315376281738281,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,7.070064544677734,8.105993270874023,0.5769729614257812,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10782,nginx,127.0.0.2,127.0.0.1,52686,4433,2025-11-30T15-27-59.465985,2025-11-30T15-27-59.476943,10.957956314086914,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.0820159912109375,1.0,CLIENT_CLOSE,6072,7163,12,10,19,28,4.609107971191406,6.443023681640625,1.734018325805664,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10783,nginx,127.0.0.2,127.0.0.1,43381,4433,2025-11-30T15-28-01.792956,2025-11-30T15-28-01.809836,16.879796981811523,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.0400543212890625,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,5.6819915771484375,9.702920913696289,0.6840229034423828,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10784,nginx,127.0.0.2,127.0.0.1,44392,4433,2025-11-30T15-28-04.372476,2025-11-30T15-28-04.384097,11.62099838256836,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.04601478576660156,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,4.941225051879883,6.756782531738281,0.5872249603271484,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10785,nginx,127.0.0.2,127.0.0.1,49390,4433,2025-11-30T15-28-06.803118,2025-11-30T15-28-06.819943,16.824960708618164,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.04291534423828125,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,7.683992385864258,10.153055191040039,0.7789134979248047,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10786,nginx,127.0.0.2,127.0.0.1,53912,4433,2025-11-30T15-28-08.843758,2025-11-30T15-28-08.855675,11.916875839233398,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.10395050048828125,1.0,CLIENT_CLOSE,6071,7162,12,10,19,28,6.631135940551758,8.625984191894531,0.8189678192138672,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10787,nginx,127.0.0.2,127.0.0.1,33582,4433,2025-11-30T15-28-10.846178,2025-11-30T15-28-10.858076,11.898040771484375,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.04792213439941406,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,7.331132888793945,8.359909057617188,0.7851123809814453,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10788,nginx,127.0.0.2,127.0.0.1,47709,4433,2025-11-30T15-28-12.952345,2025-11-30T15-28-12.967397,15.052080154418945,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.13899803161621094,1.0,CLIENT_CLOSE,6071,7162,12,10,19,28,8.32819938659668,9.73820686340332,1.6369819641113281,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10789,nginx,127.0.0.2,127.0.0.1,59641,4433,2025-11-30T15-28-15.164849,2025-11-30T15-28-15.175706,10.856866836547852,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.10514259338378906,1.0,CLIENT_CLOSE,6071,7162,12,10,19,28,4.423856735229492,5.720853805541992,1.4390945434570312,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10790,nginx,127.0.0.2,127.0.0.1,33544,4433,2025-11-30T15-28-17.266608,2025-11-30T15-28-17.279242,12.634038925170898,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03790855407714844,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,9.10806655883789,10.11204719543457,0.6148815155029297,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10791,nginx,127.0.0.2,127.0.0.1,36393,4433,2025-11-30T15-28-19.490621,2025-11-30T15-28-19.501072,10.45083999633789,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.032901763916015625,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,6.986856460571289,7.860898971557617,0.6840229034423828,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10792,nginx,127.0.0.2,127.0.0.1,52128,4433,2025-11-30T15-28-21.600531,2025-11-30T15-28-21.612854,12.32290267944336,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03409385681152344,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,6.905078887939453,8.046865463256836,0.7381439208984375,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10793,nginx,127.0.0.2,127.0.0.1,37947,4433,2025-11-30T15-28-23.563680,2025-11-30T15-28-23.572417,8.73708724975586,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03409385681152344,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,3.5347938537597656,4.513978958129883,0.5841255187988281,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10794,nginx,127.0.0.2,127.0.0.1,51837,4433,2025-11-30T15-28-25.755068,2025-11-30T15-28-25.765827,10.75887680053711,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.14710426330566406,1.0,CLIENT_CLOSE,6071,7162,12,10,19,28,5.940914154052734,7.617950439453125,1.0819435119628906,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10795,nginx,127.0.0.2,127.0.0.1,46032,4433,2025-11-30T15-28-28.055728,2025-11-30T15-28-28.069815,14.08696174621582,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.11110305786132812,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,8.057117462158203,9.083032608032227,0.9069442749023438,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10796,nginx,127.0.0.2,127.0.0.1,49600,4433,2025-11-30T15-28-30.796945,2025-11-30T15-28-30.812181,15.23590087890625,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.048160552978515625,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,8.80885124206543,10.533809661865234,0.8380413055419922,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10797,nginx,127.0.0.2,127.0.0.1,50106,4433,2025-11-30T15-28-32.888999,2025-11-30T15-28-32.930922,41.92304611206055,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.032901763916015625,1.0,CLIENT_CLOSE,6071,7162,12,10,19,28,35.70699691772461,38.62404823303223,0.6849765777587891,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10798,nginx,127.0.0.2,127.0.0.1,59991,4433,2025-11-30T15-28-35.004958,2025-11-30T15-28-35.015044,10.0860595703125,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03504753112792969,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,5.053043365478516,6.550073623657227,0.5719661712646484,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10799,nginx,127.0.0.2,127.0.0.1,34896,4433,2025-11-30T15-28-37.059686,2025-11-30T15-28-37.068542,8.856058120727539,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.644870758056641,6.376028060913086,0.5431175231933594,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10800,nginx,127.0.0.2,127.0.0.1,51020,4433,2025-11-30T15-28-39.175833,2025-11-30T15-28-39.184604,8.770942687988281,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,3.6661624908447266,4.622936248779297,0.5669593811035156,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10801,nginx,127.0.0.2,127.0.0.1,58317,4433,2025-11-30T15-28-41.268030,2025-11-30T15-28-41.276360,8.330106735229492,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.05412101745605469,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,4.970073699951172,5.948066711425781,0.576019287109375,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10802,nginx,127.0.0.2,127.0.0.1,52889,4433,2025-11-30T15-28-43.363455,2025-11-30T15-28-43.372680,9.224891662597656,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.030994415283203125,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.043102264404297,4.879951477050781,0.5450248718261719,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10803,nginx,127.0.0.2,127.0.0.1,46232,4433,2025-11-30T15-28-45.552870,2025-11-30T15-28-45.563204,10.334014892578125,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.032901763916015625,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.202127456665039,5.167961120605469,0.9639263153076172,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10804,nginx,127.0.0.2,127.0.0.1,56464,4433,2025-11-30T15-28-47.602350,2025-11-30T15-28-47.613068,10.718107223510742,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03314018249511719,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,5.821943283081055,6.877899169921875,0.5860328674316406,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10805,nginx,127.0.0.2,127.0.0.1,59699,4433,2025-11-30T15-28-49.845563,2025-11-30T15-28-49.863136,17.573118209838867,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.052928924560546875,1.0,CLIENT_CLOSE,6071,7163,12,10,19,28,11.08098030090332,12.485027313232422,1.0571479797363281,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10806,nginx,127.0.0.2,127.0.0.1,53672,4433,2025-11-30T15-28-52.410826,2025-11-30T15-28-52.422178,11.352062225341797,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.04100799560546875,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,6.7958831787109375,7.970094680786133,0.6480216979980469,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10807,nginx,127.0.0.2,127.0.0.1,45087,4433,2025-11-30T15-28-54.569572,2025-11-30T15-28-54.588601,19.02914047241211,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.0400543212890625,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,12.372016906738281,15.320062637329102,0.74005126953125,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10808,nginx,127.0.0.2,127.0.0.1,56312,4433,2025-11-30T15-28-56.937778,2025-11-30T15-28-56.950441,12.662887573242188,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03695487976074219,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.976987838745117,7.1430206298828125,0.6830692291259766,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10809,nginx,127.0.0.2,127.0.0.1,42579,4433,2025-11-30T15-28-59.172481,2025-11-30T15-28-59.181926,9.444952011108398,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03600120544433594,1.0,CLIENT_CLOSE,6070,7163,12,10,19,28,4.597902297973633,5.62286376953125,0.6220340728759766,8,10,1153,1153,1392,1,0,3,3,72,755,0,0,21,10,93,765,23.25,153.0,6,5,2,8,0,1,1,2,2,1
10810,nginx,127.0.0.2,127.0.0.1,50188,4433,2025-11-30T15-29-01.691486,2025-11-30T15-29-01.705975,14.489173889160156,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.04410743713378906,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,6.043195724487305,8.656024932861328,0.7090568542480469,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10811,nginx,127.0.0.2,127.0.0.1,44643,4433,2025-11-30T15-29-04.280454,2025-11-30T15-29-04.298480,18.026113510131836,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.06914138793945312,1.0,CLIENT_CLOSE,6071,7162,12,10,19,28,8.383989334106445,10.869026184082031,2.156972885131836,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10812,nginx,127.0.0.2,127.0.0.1,44548,4433,2025-11-30T15-29-06.815380,2025-11-30T15-29-06.825880,10.499954223632812,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03600120544433594,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,5.352020263671875,6.624937057495117,0.6279945373535156,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10813,nginx,127.0.0.2,127.0.0.1,37867,4433,2025-11-30T15-29-09.098243,2025-11-30T15-29-09.108832,10.588884353637695,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03790855407714844,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,6.452083587646484,7.558107376098633,0.6389617919921875,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10814,nginx,127.0.0.2,127.0.0.1,34618,4433,2025-11-30T15-29-11.387591,2025-11-30T15-29-11.396724,9.133100509643555,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03409385681152344,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,5.4950714111328125,6.4830780029296875,0.6270408630371094,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10815,nginx,127.0.0.2,127.0.0.1,44717,4433,2025-11-30T15-29-13.853882,2025-11-30T15-29-13.982911,129.0290355682373,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.06818771362304688,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,107.3310375213623,108.7198257446289,1.0449886322021484,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10816,nginx,127.0.0.2,127.0.0.1,51542,4433,2025-11-30T15-29-16.777966,2025-11-30T15-29-16.792286,14.319896697998047,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.08702278137207031,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,8.188962936401367,9.68790054321289,0.9109973907470703,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
10817,nginx,127.0.0.2,127.0.0.1,35822,4433,2025-11-30T15-29-19.711361,2025-11-30T15-29-19.722732,11.371135711669922,1,0,1,0,0,1,BEFORE_DOWNLOAD,0.03981590270996094,1.0,CLIENT_CLOSE,6070,7162,12,10,19,28,6.591081619262695,7.876157760620117,0.67901611328125,8,10,1153,1153,1392,1,0,3,3,72,754,0,0,21,10,93,764,23.25,152.8,6,5,2,8,0,1,1,2,2,1
