frame_number,delta_time,packet_length,packet_direction,header_form,count_initial,count_0rtt,count_handshake,count_1rtt,count_retry,count_vn,count_ack,count_padding,count_connection_close,count_path_challenge,count_path_response,count_new_connection_id,count_retire_cid,count_ping,count_crypto,count_handshake_done,http3_stream_count,http3_fin_count,stream_length,stream_type_count,capture_id
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
2,0.000116,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
3,0.000604,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11433
4,0.001054,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11433
5,2.1e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11433
6,0.002516,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11433
7,0.000249,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11433
8,0.00016,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
9,9.6e-05,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11433
10,3.3e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11433
11,0.000176,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
12,3e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11433
13,1.8e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11433
14,0.000358,127,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11433
15,4.5e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11433
16,3.3e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11433
17,2e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11433
18,0.000117,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
19,3.2e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
20,0.000143,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11433
21,0.001117,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11433
22,0.00049,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11433
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
2,8.7e-05,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
3,0.000534,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11434
4,0.001055,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11434
5,2.9e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11434
6,0.002571,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11434
7,0.000207,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11434
8,0.000155,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
9,9.5e-05,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11434
10,3.5e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11434
11,0.000125,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
12,7.7e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11434
13,2e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11434
14,0.00035,127,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11434
15,4.4e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11434
16,3.5e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11434
17,1.8e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11434
18,0.000114,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
19,2.9e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
20,0.000173,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11434
21,0.003191,849,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,754,1,11434
22,0.00063,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11434
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
2,0.000135,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
3,0.000626,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11435
4,0.001162,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11435
5,3e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11435
6,0.003623,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11435
7,0.000394,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11435
8,0.000647,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
9,0.000186,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11435
10,6.4e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11435
11,0.00025,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
12,0.000104,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11435
13,3.5e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11435
14,0.002027,128,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11435
15,8.6e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11435
16,2.9e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11435
17,2.7e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11435
18,0.000331,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
19,4.9e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
20,0.000183,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11435
21,0.001835,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11435
22,0.000653,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11435
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
2,8.9e-05,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
3,0.000533,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11436
4,0.00134,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11436
5,1.9e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11436
6,0.002946,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11436
7,0.000272,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11436
8,0.000157,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
9,0.000118,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11436
10,6.4e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11436
11,0.000512,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
12,0.000103,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11436
13,5e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11436
14,0.000593,127,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11436
15,2.4e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11436
16,1.9e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11436
17,1.9e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11436
18,0.000856,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
19,9.6e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
20,0.000475,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11436
21,0.001661,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11436
22,0.000451,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11436
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
2,9.9e-05,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
3,0.000666,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11437
4,0.001047,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11437
5,2e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11437
6,0.00244,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11437
7,0.000213,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11437
8,0.000154,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
9,9.6e-05,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11437
10,3.2e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11437
11,0.000125,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
12,3.1e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11437
13,1.7e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11437
14,0.00036,127,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11437
15,4.3e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11437
16,1.5e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11437
17,1.4e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11437
18,0.000129,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
19,3.2e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
20,0.000107,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11437
21,0.001186,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11437
22,0.000372,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11437
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
2,0.000209,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
3,0.000564,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11438
4,0.001205,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11438
5,2.9e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11438
6,0.002684,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11438
7,0.000317,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11438
8,0.00042,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
9,0.000272,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11438
10,9.8e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11438
11,0.000307,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
12,9.2e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11438
13,4.2e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11438
14,0.001258,128,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11438
15,5.7e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11438
16,2.6e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11438
17,2.2e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11438
18,0.000186,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
19,3.5e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
20,0.000178,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11438
21,0.001889,849,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,754,1,11438
22,0.000795,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11438
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
2,9e-05,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
3,0.000515,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11439
4,0.00098,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11439
5,2.3e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11439
6,0.002645,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11439
7,0.000237,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11439
8,0.000151,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
9,9.8e-05,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11439
10,3.1e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11439
11,0.000126,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
12,3.1e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11439
13,1.8e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11439
14,0.000349,127,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11439
15,5.4e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11439
16,2.4e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11439
17,1.5e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11439
18,7.3e-05,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
19,3e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
20,0.000376,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11439
21,0.00315,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11439
22,0.000587,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11439
1,0.0,1232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
2,0.000182,79,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
3,0.000794,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1143
4,0.000212,121,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
5,0.000761,1232,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1143
6,0.002067,1232,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1143
7,8.6e-05,501,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1143
8,0.001926,1382,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1143
9,0.000533,540,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,19,1,1143
10,8.4e-05,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1143
11,8.2e-05,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1143
12,0.000135,101,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,1,1143
13,9.1e-05,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
14,0.000225,1382,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1143
15,0.000173,75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
16,0.000329,1382,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1143
17,2.7e-05,75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
18,0.000363,84,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1143
19,0.000215,75,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1143
20,0.00042,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,1143
21,8.1e-05,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1143
22,6e-05,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1143
23,5.3e-05,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,1143
24,0.000101,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,1,1143
25,0.000569,310,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,230,1,1143
26,0.002186,81,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1143
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
2,9e-05,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
3,0.000688,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11440
4,0.002552,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11440
5,7.5e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11440
6,0.004099,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11440
7,0.000314,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11440
8,0.000217,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
9,0.000102,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11440
10,3.7e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11440
11,0.000136,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
12,3.4e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11440
13,4.1e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11440
14,0.000387,127,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11440
15,4.7e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11440
16,1.7e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11440
17,1.5e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11440
18,5.3e-05,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
19,2.8e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
20,7.6e-05,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11440
21,0.001213,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11440
22,0.000492,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11440
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
2,0.000211,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
3,0.003661,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11441
4,0.003282,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11441
5,3.1e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11441
6,0.004485,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11441
7,0.00206,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11441
8,0.000483,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
9,0.00023,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11441
10,7.1e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11441
11,0.000279,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
12,0.000106,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11441
13,3.5e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11441
14,0.000767,128,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11441
15,3.6e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11441
16,2.6e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11441
17,2.5e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11441
18,0.000344,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
19,5.3e-05,85,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
20,0.000173,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11441
21,0.002377,850,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,755,1,11441
22,0.00075,91,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11441
1,0.0,1242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11442
2,0.000186,89,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11442
3,0.00084,1242,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11442
4,0.001436,1242,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,11442
5,4e-05,403,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11442
6,0.006095,1392,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,11442
7,0.000549,623,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,2,0,10,1,11442
8,0.000321,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11442
9,0.000148,1392,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11442
10,6.7e-05,1242,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11442
11,0.000415,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11442
12,8.3e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11442
13,3.2e-05,1242,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11442
14,0.000833,128,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,19,1,11442
15,0.000101,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11442
16,3.7e-05,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,11442
17,3.3e-05,157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,72,1,11442
18,0.000217,145,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11442
