capture_id,frame_number,delta_time,packet_length,packet_direction,header_form,count_initial,count_0rtt,count_handshake,count_1rtt,count_retry,count_vn,count_ack,count_padding,count_connection_close,count_path_challenge,count_path_response,count_new_connection_id,count_retire_cid,count_ping,count_crypto,count_handshake_done,http3_stream_count,http3_fin_count,stream_length,stream_type_count
5875,12,4.2265815e-06,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,1
5875,13,0.0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,14,6.275833e-05,1379,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5875,15,3.509343e-05,1398,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5875,16,1.3448214e-06,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,17,9.958082e-06,105,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5875,18,0.00015942537,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,19,0.00011504626,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1
5875,20,3.7206722e-05,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1
5875,21,3.45491e-05,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
5875,22,0.00017694007,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,91,1
5875,23,2.0588574e-05,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,1
5875,24,2.0492516e-06,346,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,288,1
5875,25,3.365255e-05,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5876,1,8.325084e-07,1200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,2,3.2019557e-07,68,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,3,4.3546597e-06,1210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5876,4,1.6009778e-07,326,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5876,5,1.4088605e-06,1009,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5876,6,0.00017959769,1267,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
5876,7,5.382487e-05,546,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5876,8,0.00011046747,1395,0,1,1,0,1,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0
5876,9,7.505384e-05,463,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,4,1
5876,10,0.0065289154,82,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5876,11,2.4110725e-05,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5876,12,8.64528e-06,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1
5876,13,0.0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,14,1.0982708e-05,1390,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5876,15,1.1206845e-05,1397,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5876,16,1.44088e-06,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,17,1.8347206e-05,86,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5876,18,7.697501e-05,66,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,19,0.00017284157,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1
5876,20,2.516737e-05,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1
5876,21,2.811317e-05,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
5876,22,0.00016595736,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,78,1
5876,23,1.7834893e-05,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60,1
5876,24,1.1206845e-06,332,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,254,1
5876,25,2.1164926e-05,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5877,1,1.7098442e-05,1198,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,2,3.874366e-06,70,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,3,6.3078523e-06,1169,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5877,4,9.605866e-08,223,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,5,8.64528e-07,1197,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5877,6,0.00014232693,1156,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5877,7,6.496768e-05,518,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5877,8,0.000117255615,1395,0,1,1,0,1,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0
5877,9,0.00016445243,521,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,8,1
5877,10,0.023682656,91,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5877,11,5.766722e-05,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5877,12,1.3800429e-05,66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,1
5877,13,4.8029335e-07,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,14,2.4655058e-06,1398,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5877,15,2.2413688e-07,61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,16,1.8347206e-05,1393,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5877,17,1.2679744e-05,71,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,18,9.669906e-06,68,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5877,19,0.00015385397,61,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,20,5.4977576e-05,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,1
5877,21,3.0706753e-05,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,1
5877,22,6.0709077e-05,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
5877,23,0.00017018394,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,127,1
5877,24,1.9531928e-05,149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,1
5877,25,6.49997e-06,331,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,341,1
5877,26,6.8073576e-05,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5878,1,6.083716e-07,1239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,2,5.5073638e-06,60,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,3,2.2061473e-05,1131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5878,4,9.605867e-07,88,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,5,1.4088605e-06,1260,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5878,6,4.681259e-05,1161,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5878,7,0.00017428244,532,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5878,8,0.00010617685,1393,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
5878,9,0.0007741048,513,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,24,1
5878,10,0.004671493,80,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5878,11,0.00021030444,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5878,12,4.908598e-05,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,1
5878,13,4.0664836e-06,87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,14,4.514757e-06,1398,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5878,15,1.6009778e-07,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,16,1.0438375e-05,1390,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5878,17,1.2359548e-05,74,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,18,9.958082e-06,65,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5878,19,0.00018664199,61,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,20,7.393315e-05,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1
5878,21,4.1913598e-05,139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,1
5878,22,6.464748e-05,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
5878,23,0.00015452638,175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,127,1
5878,24,2.1805317e-05,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,1
5878,25,7.2684393e-06,346,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,352,1
5878,26,7.3869116e-05,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5879,1,1.6009778e-07,1270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,2,1.6650168e-06,69,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,3,1.9756066e-05,1234,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5879,4,1.2807823e-07,75,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,5,9.285671e-07,1286,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5879,6,0.00017953364,1135,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5879,7,5.744308e-05,559,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5879,8,8.315479e-05,1396,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
5879,9,0.00010563251,500,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,6,1
5879,10,0.0077033928,71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5879,11,1.9692026e-05,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5879,12,4.514757e-06,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,1
5879,13,0.0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,14,3.807125e-05,1384,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5879,15,2.1453103e-05,1398,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5879,16,1.0246258e-06,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,17,1.226349e-05,94,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5879,18,0.00012420386,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5879,19,0.00014447223,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,1
5879,20,3.515747e-05,129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,1
5879,21,3.173138e-05,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
5879,22,0.000165381,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,89,1
5879,23,1.725854e-05,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65,1
5879,24,1.6009777e-06,341,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,272,1
5879,25,2.7953072e-05,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5880,1,8.9654753e-07,1256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,2,9.605866e-08,70,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,3,2.3374275e-06,1179,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5880,4,3.5221512e-07,72,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,5,5.76352e-07,1301,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5880,6,0.00010617685,1092,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5880,7,0.00010127785,598,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5880,8,0.00013912497,1395,0,1,1,0,1,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0
5880,9,0.00022352852,527,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,19,1
5880,10,0.025271371,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5880,11,0.00016400416,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5880,12,4.2105716e-05,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,1
5880,13,2.7216622e-06,71,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,14,5.699481e-06,1398,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5880,15,2.2413688e-07,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,16,1.6009777e-05,1391,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5880,17,1.1495021e-05,73,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,18,8.741339e-06,66,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5880,19,0.00015961748,61,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,20,6.0645038e-05,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,1
5880,21,3.5189492e-05,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,1
5880,22,6.2214e-05,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1
5880,23,0.00014725793,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,134,1
5880,24,2.1773298e-05,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,1
5880,25,7.332478e-06,334,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,345,1
5880,26,7.233218e-05,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5881,1,6.4039114e-08,1256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,2,5.76352e-07,69,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,3,3.464516e-05,1231,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5881,4,2.5615645e-07,76,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,5,1.2807823e-06,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5881,6,0.0002015631,1167,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5881,7,7.3548916e-05,539,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5881,8,8.5268075e-05,1396,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
5881,9,7.774348e-05,502,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,5,1
5881,10,0.0043122335,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5881,11,1.3864467e-05,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5881,12,4.5787965e-06,76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15,1
5881,13,0.0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,14,5.475344e-05,1380,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5881,15,2.8433366e-05,1398,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5881,16,1.0566454e-06,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,17,1.0950688e-05,101,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5881,18,0.00014062988,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5881,19,0.0001308319,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1
5881,20,3.688653e-05,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1
5881,21,3.314024e-05,94,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
5881,22,0.00017239328,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,94,1
5881,23,1.873144e-05,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,62,1
5881,24,1.9531929e-06,335,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,272,1
5881,25,3.3556495e-05,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5882,1,5.76352e-07,1301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,2,9.605866e-08,67,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,3,1.8571342e-06,1186,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5882,4,1.2807823e-07,122,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,5,6.724107e-07,1262,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5882,6,0.00011446991,1163,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5882,7,8.417941e-05,570,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5882,8,0.00014514464,1395,0,1,1,0,1,1,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0
5882,9,0.00021344236,516,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,16,1
5882,10,0.026424203,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
5882,11,0.000110723624,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5882,12,2.7857013e-05,66,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1
5882,13,2.4334863e-06,67,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,14,5.5714027e-06,1398,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5882,15,2.5615645e-07,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,16,2.0588574e-05,1391,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5882,17,1.1398962e-05,73,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,18,8.6773e-06,66,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5882,19,0.00014530474,61,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5882,20,5.8115493e-05,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,1
5882,21,3.365255e-05,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1
5882,22,6.701693e-05,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1
5882,23,0.00015353377,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,135,1
5882,24,1.9660007e-05,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,1
5882,25,7.2684393e-06,335,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,350,1
5882,26,7.0090806e-05,65,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5883,1,6.4039114e-08,1254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,2,1.9211733e-07,73,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,3,8.132967e-06,1165,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5883,4,2.2413688e-07,86,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,5,8.64528e-07,1322,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5883,6,0.00013944517,1179,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5883,7,6.0581e-05,519,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5883,8,4.7933274e-05,1396,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
5883,9,4.1113108e-05,483,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,3,1
5883,10,0.0027402977,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5883,11,1.226349e-05,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5883,12,4.2586007e-06,77,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1
5883,13,0.0,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,14,5.9268197e-05,1380,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5883,15,3.3812652e-05,1398,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5883,16,1.3128018e-06,62,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,17,9.830003e-06,107,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5883,18,0.0001625953,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5883,19,0.00011850437,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,1
5883,20,3.73348e-05,133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,1
5883,21,3.333236e-05,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
5883,22,0.00017101645,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,92,1
5883,23,2.0396457e-05,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,1
5883,24,1.9531929e-06,345,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,284,1
5883,25,3.163532e-05,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5884,1,3.8423465e-07,1263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,2,9.605866e-08,72,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,3,2.9457992e-06,1207,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5884,4,1.6009778e-07,69,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,5,8.64528e-07,1289,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5884,6,0.00016515687,1150,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
5884,7,0.00010441577,560,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5884,8,0.00014815449,1396,0,1,1,0,1,1,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0
5884,9,0.00019586363,504,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,9,1
5884,10,0.019115802,74,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5884,11,4.822145e-05,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5884,12,1.152704e-05,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,1
5884,13,6.4039114e-08,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,14,1.0566454e-06,1398,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5884,15,1.9211733e-07,79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
